# Q dQ R dR fit
0.097 0.00122584 0.000170404 5.40758e-06 0.000157791
0.0994 0.00125615 0.000151982 4.89327e-06 0.00014594
0.1018 0.00128646 0.000138465 4.51515e-06 0.000135813
0.1042 0.00131678 0.000128267 4.19572e-06 0.000124468
0.1066 0.00134709 0.000105512 3.5825e-06 0.000110503
0.109 0.0013774 8.66523e-05 3.08132e-06 9.41539e-05
0.1114 0.00140771 6.71169e-05 2.57767e-06 7.68632e-05
0.1138 0.00143801 5.29091e-05 2.18934e-06 6.05933e-05
0.1162 0.00146832 4.32626e-05 1.90518e-06 4.70834e-05
0.1186 0.00149862 3.90329e-05 1.76008e-06 3.73354e-05
0.121 0.00152893 3.42919e-05 1.60993e-06 3.14031e-05
0.1234 0.00155923 3.52891e-05 1.59824e-06 2.8502e-05
0.1258 0.00158953 3.29817e-05 1.50273e-06 2.73508e-05
0.1282 0.00161983 3.33045e-05 1.47962e-06 2.65958e-05
0.1306 0.00165013 2.53839e-05 1.26505e-06 2.5186e-05
0.133 0.00168042 2.25717e-05 1.17077e-06 2.25953e-05
0.1354 0.00171072 1.53128e-05 9.65758e-07 1.88608e-05
0.1378 0.00174101 9.98339e-06 8.10693e-07 1.44545e-05
0.1402 0.0017713 7.3919e-06 7.24221e-07 1.00597e-05
0.1426 0.00180159 4.64966e-06 6.36179e-07 6.32696e-06
0.145 0.00183188 4.30321e-06 6.09697e-07 3.68622e-06
0.1474 0.00186217 3.57372e-06 5.76044e-07 2.25555e-06
0.1498 0.00189245 4.25846e-06 5.76379e-07 1.85517e-06
0.1522 0.00192274 3.05504e-06 5.31912e-07 2.10637e-06
0.1546 0.00195302 3.50542e-06 5.27575e-07 2.57e-06
0.157 0.0019833 3.51592e-06 5.13428e-07 2.87934e-06
0.1594 0.00201357 1.87022e-06 4.62691e-07 2.82908e-06
0.1618 0.00204385 1.78523e-06 4.47702e-07 2.40036e-06
0.1642 0.00207412 1.03966e-06 4.19617e-07 1.72625e-06
0.1666 0.0021044 6.24731e-07 3.9902e-07 1.01702e-06
0.169 0.00213467 7.98647e-08 3.76354e-07 4.74145e-07
0.1714 0.00216493 7.81274e-07 3.80895e-07 2.21982e-07
0.1738 0.0021952 8.58951e-07 3.71402e-07 2.75344e-07
0.1762 0.00222547 9.8776e-07 3.64508e-07 5.48159e-07
0.1786 0.00225573 8.74736e-07 3.54077e-07 8.94733e-07
0.181 0.00228599 1.07712e-06 3.49913e-07 1.16563e-06
0.1834 0.00231625 1.03547e-06 3.42472e-07 1.25826e-06
0.1858 0.0023465 5.09278e-07 3.27477e-07 1.14632e-06
0.1882 0.00237676 2.06373e-07 3.16573e-07 8.80997e-07
0.1906 0.00240701 2.7264e-07 3.13116e-07 5.66635e-07
0.193 0.00243726 2.25869e-07 3.06607e-07 3.21582e-07
0.1954 0.00246751 4.42555e-07 3.04171e-07 2.38003e-07
0.1978 0.00249775 7.10248e-07 3.02344e-07 3.53449e-07
0.2002 0.002528 1.52401e-06 3.09529e-07 6.41939e-07
0.2026 0.00255824 1.69892e-06 3.05388e-07 1.02505e-06
0.205 0.00258847 2.13505e-06 3.05748e-07 1.39808e-06
0.2074 0.00261871 1.56763e-06 2.89537e-07 1.66243e-06
0.2098 0.00264894 1.23256e-06 2.77606e-07 1.7529e-06
0.2122 0.00267917 3.82259e-07 2.58186e-07 1.65424e-06
0.2146 0.00270941 3.12693e-07 2.51687e-07 1.40207e-06
0.217 0.00273963 5.92924e-07 2.50275e-07 1.06994e-06
0.2194 0.00276986 2.59066e-07 2.40097e-07 7.46962e-07
0.221799 0.00280006 6.74367e-07 2.40773e-07 5.13376e-07
0.2242 0.00283029 1.02956e-06 2.39773e-07 4.19597e-07
0.226601 0.00286052 1.14064e-06 2.35831e-07 4.76148e-07
0.228999 0.00289071 1.79617e-06 2.40643e-07 6.53063e-07
0.231399 0.00292092 1.49952e-06 2.31508e-07 8.9175e-07
0.233799 0.00295113 1.47207e-06 2.27156e-07 1.12142e-06
0.236199 0.00298134 1.53475e-06 2.24475e-07 1.2788e-06
0.238601 0.00301156 8.65191e-07 2.11617e-07 1.3236e-06
0.241 0.00304175 6.7174e-07 2.0596e-07 1.24758e-06
0.243399 0.00307194 5.21569e-07 2.00691e-07 1.07825e-06
0.2458 0.00310215 3.85404e-07 1.95724e-07 8.76048e-07
0.248199 0.00313232 1.54079e-07 1.8989e-07 7.04654e-07
0.2506 0.00316252 1.11902e-07 1.86346e-07 5.87659e-07
